BOOT_TIME_EPOCH1688710950070
BOOT_UPTIME_MILLIS 4939973
time, touch_action, touch_ID, touch_image, touch_x, touch_y, touch_max_diameter, touch_min_diameter, touch_area, touch_pressure,  block_number, trial_number, path_type, path_direction
4952052, TOUCH_MOVE, 1, carrot, 522.9235, 223.03058, 6.0, 6.0, 28.274333882308138, 1.0, 1, 2, curved, leftright
4952052, TOUCH_MOVE, 1, carrot, 523.0, 223.0, 6.0, 6.0, 28.274333882308138, 1.0,1, 2, curved, leftright
4952060, TOUCH_MOVE, 1, carrot, 528.0, 222.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 2, curved, leftright
4952068, TOUCH_MOVE, 1, carrot, 533.0, 220.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 2, curved, leftright
4952069, TOUCH_MOVE, 1, carrot, 533.05566, 219.97774, 7.0, 4.0, 21.991148575128552, 1.0, 1, 2, curved, leftright
4952077, TOUCH_MOVE, 1, carrot, 539.0, 219.0, 6.0, 4.0, 18.84955592153876, 1.0,1, 2, curved, leftright
4952085, TOUCH_MOVE, 1, carrot, 544.0, 218.0, 6.0, 4.0, 18.84955592153876, 1.0,1, 2, curved, leftright
4952085, TOUCH_MOVE, 1, carrot, 544.07715, 217.98457, 6.0, 4.0, 18.84955592153876, 1.0, 1, 2, curved, leftright
4952094, TOUCH_MOVE, 1, carrot, 549.0, 217.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 2, curved, leftright
4952102, TOUCH_MOVE, 1, carrot, 553.62726, 215.1491, 4.0, 4.0, 12.566370614359172, 1.0, 1, 2, curved, leftright
4952102, TOUCH_MOVE, 1, carrot, 554.0, 215.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 2, curved, leftright
4952110, TOUCH_MOVE, 1, carrot, 559.0, 215.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 2, curved, leftright
4952118, TOUCH_MOVE, 1, carrot, 564.0, 214.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 2, curved, leftright
4952118, TOUCH_MOVE, 1, carrot, 564.0134, 213.99731, 4.0, 4.0, 12.566370614359172, 1.0, 1, 2, curved, leftright
4952127, TOUCH_MOVE, 1, carrot, 568.0, 213.0, 6.0, 4.0, 18.84955592153876, 1.0,1, 2, curved, leftright
4952135, TOUCH_MOVE, 1, carrot, 572.918, 213.0, 6.0, 4.0, 18.84955592153876, 1.0, 1, 2, curved, leftright
4952135, TOUCH_MOVE, 1, carrot, 573.0, 213.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 2, curved, leftright
4952143, TOUCH_MOVE, 1, carrot, 578.0, 213.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 2, curved, leftright
4952152, TOUCH_MOVE, 1, carrot, 582.7896, 213.0, 7.0, 4.0, 21.991148575128552, 1.0, 1, 2, curved, leftright
4952152, TOUCH_MOVE, 1, carrot, 583.0, 213.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 2, curved, leftright
4952160, TOUCH_MOVE, 1, carrot, 589.0, 213.0, 6.0, 4.0, 18.84955592153876, 1.0,1, 2, curved, leftright
4952168, TOUCH_MOVE, 1, carrot, 594.80206, 213.0, 6.0, 4.0, 18.84955592153876, 1.0, 1, 2, curved, leftright
4952169, TOUCH_MOVE, 1, carrot, 595.0, 213.0, 6.0, 4.0, 18.84955592153876, 1.0,1, 2, curved, leftright
4952177, TOUCH_MOVE, 1, carrot, 601.0, 214.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 2, curved, leftright
4952185, TOUCH_MOVE, 1, carrot, 606.76276, 214.0, 4.0, 4.0, 12.566370614359172, 1.0, 1, 2, curved, leftright
4952185, TOUCH_MOVE, 1, carrot, 607.0, 214.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 2, curved, leftright
